Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"PP","Prix à la Production - Annuels","11","Autriche","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1993","1993","USD","1570.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","11","Autriche","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1994","1994","USD","1590.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","11","Autriche","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1995","1995","USD","1136.7","","Donnée officielle"
"PP","Prix à la Production - Annuels","11","Autriche","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1996","1996","USD","1065.5","","Donnée officielle"
"PP","Prix à la Production - Annuels","11","Autriche","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1997","1997","USD","912","","Donnée officielle"
"PP","Prix à la Production - Annuels","11","Autriche","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1998","1998","USD","920.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","11","Autriche","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1999","1999","USD","841.7","","Donnée officielle"
"PP","Prix à la Production - Annuels","11","Autriche","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2000","2000","USD","719.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","11","Autriche","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2001","2001","USD","727","","Donnée officielle"
"PP","Prix à la Production - Annuels","11","Autriche","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2002","2002","USD","758.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","11","Autriche","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2003","2003","USD","901.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","11","Autriche","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2004","2004","USD","995.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","11","Autriche","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2005","2005","USD","1001.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","11","Autriche","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2006","2006","USD","1009.9","","Donnée officielle"
"PP","Prix à la Production - Annuels","11","Autriche","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2007","2007","USD","1118.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","11","Autriche","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","USD","1313.9","","Donnée officielle"
"PP","Prix à la Production - Annuels","11","Autriche","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","USD","1272.5","","Donnée officielle"
"PP","Prix à la Production - Annuels","11","Autriche","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2010","2010","USD","1213.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","11","Autriche","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","USD","1298.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","11","Autriche","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2012","2012","USD","1187.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","11","Autriche","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2013","2013","USD","1430","","Donnée officielle"
"PP","Prix à la Production - Annuels","11","Autriche","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2014","2014","USD","1428.9","","Donnée officielle"
"PP","Prix à la Production - Annuels","11","Autriche","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2015","2015","USD","1194.5","","Donnée officielle"
"PP","Prix à la Production - Annuels","11","Autriche","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2016","2016","USD","1191.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","11","Autriche","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2017","2017","USD","1213.7","","Donnée officielle"
"PP","Prix à la Production - Annuels","52","Azerbaïdjan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2002","2002","USD","874","Fc","Donnée calculée"
"PP","Prix à la Production - Annuels","52","Azerbaïdjan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2003","2003","USD","903","Fc","Donnée calculée"
"PP","Prix à la Production - Annuels","52","Azerbaïdjan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2004","2004","USD","1063.7","Fc","Donnée calculée"
"PP","Prix à la Production - Annuels","52","Azerbaïdjan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2005","2005","USD","1151.5","Fc","Donnée calculée"
"PP","Prix à la Production - Annuels","52","Azerbaïdjan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2006","2006","USD","1362.7","Fc","Donnée calculée"
"PP","Prix à la Production - Annuels","52","Azerbaïdjan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2007","2007","USD","1462.1","Fc","Donnée calculée"
"PP","Prix à la Production - Annuels","52","Azerbaïdjan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","USD","1730.2","Fc","Donnée calculée"
"PP","Prix à la Production - Annuels","52","Azerbaïdjan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","USD","2041.6","Fc","Donnée calculée"
"PP","Prix à la Production - Annuels","52","Azerbaïdjan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2010","2010","USD","2082.1","Fc","Donnée calculée"
"PP","Prix à la Production - Annuels","52","Azerbaïdjan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","USD","2338.6","Fc","Donnée calculée"
"PP","Prix à la Production - Annuels","52","Azerbaïdjan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2012","2012","USD","2353.4","Fc","Donnée calculée"
"PP","Prix à la Production - Annuels","52","Azerbaïdjan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2013","2013","USD","2327.9","Fc","Donnée calculée"
"PP","Prix à la Production - Annuels","52","Azerbaïdjan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2014","2014","USD","2305.9","Fc","Donnée calculée"
"PP","Prix à la Production - Annuels","52","Azerbaïdjan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2015","2015","USD","1804","","Donnée officielle"
"PP","Prix à la Production - Annuels","52","Azerbaïdjan","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2016","2016","USD","1159.4","Fc","Donnée calculée"
"PP","Prix à la Production - Annuels","16","Bangladesh","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1991","1991","USD","1448.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","16","Bangladesh","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1992","1992","USD","1360.7","","Donnée officielle"
"PP","Prix à la Production - Annuels","16","Bangladesh","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1993","1993","USD","1390","","Donnée officielle"
"PP","Prix à la Production - Annuels","16","Bangladesh","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1994","1994","USD","1367.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","16","Bangladesh","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1995","1995","USD","1415.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","16","Bangladesh","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1996","1996","USD","1363.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","16","Bangladesh","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1997","1997","USD","1367","","Donnée officielle"
"PP","Prix à la Production - Annuels","16","Bangladesh","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1998","1998","USD","1279.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","14","Barbade","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1993","1993","USD","1530","*","Chiffre non officiel"
"PP","Prix à la Production - Annuels","14","Barbade","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1994","1994","USD","1550","*","Chiffre non officiel"
"PP","Prix à la Production - Annuels","14","Barbade","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1995","1995","USD","1580","*","Chiffre non officiel"
"PP","Prix à la Production - Annuels","14","Barbade","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1996","1996","USD","1620","*","Chiffre non officiel"
"PP","Prix à la Production - Annuels","14","Barbade","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1997","1997","USD","1630","*","Chiffre non officiel"
"PP","Prix à la Production - Annuels","14","Barbade","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1998","1998","USD","1595","*","Chiffre non officiel"
"PP","Prix à la Production - Annuels","14","Barbade","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1999","1999","USD","1595","*","Chiffre non officiel"
"PP","Prix à la Production - Annuels","14","Barbade","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2000","2000","USD","1630","*","Chiffre non officiel"
"PP","Prix à la Production - Annuels","14","Barbade","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2001","2001","USD","1630","*","Chiffre non officiel"
"PP","Prix à la Production - Annuels","14","Barbade","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2002","2002","USD","1670","*","Chiffre non officiel"
"PP","Prix à la Production - Annuels","57","Bélarus","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2010","2010","USD","1320.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","57","Bélarus","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","USD","1117.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","57","Bélarus","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2012","2012","USD","1236.8","","Donnée officielle"
"PP","Prix à la Production - Annuels","57","Bélarus","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2013","2013","USD","1314.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","57","Bélarus","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2014","2014","USD","1221.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","57","Bélarus","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2015","2015","USD","922.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","57","Bélarus","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2016","2016","USD","1278","","Donnée officielle"
"PP","Prix à la Production - Annuels","57","Bélarus","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2017","2017","USD","792.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","255","Belgique","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2000","2000","USD","664.6","","Donnée officielle"
"PP","Prix à la Production - Annuels","255","Belgique","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2001","2001","USD","699.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","255","Belgique","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2002","2002","USD","620.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","255","Belgique","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2003","2003","USD","837.4","","Donnée officielle"
"PP","Prix à la Production - Annuels","255","Belgique","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2004","2004","USD","910.1","","Donnée officielle"
"PP","Prix à la Production - Annuels","255","Belgique","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2005","2005","USD","966.3","","Donnée officielle"
"PP","Prix à la Production - Annuels","255","Belgique","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2006","2006","USD","879","","Donnée officielle"
"PP","Prix à la Production - Annuels","255","Belgique","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2007","2007","USD","1174.2","","Donnée officielle"
"PP","Prix à la Production - Annuels","255","Belgique","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","USD","1302.7","","Donnée officielle"
"PP","Prix à la Production - Annuels","255","Belgique","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","USD","1143.9","","Donnée officielle"
