OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),Outlier,TotalGHGEmissions
21336,2015,NonResidential,Other,University Club,98104,3,East,47.60972684,-122.3249424,1912,1.0,3.0,20411,0,20411,Social/Meeting Hall,20411.0,,,,,,1939297.0,,69.3
21351,2015,NonResidential,Medical Office,Swedish Hospital Medical Center (Alcoa Building),98104,3,East,47.61064503,-122.3212618,1962,1.0,2.0,30855,10285,20570,Medical Office,21571.0,,,,,2.0,2999512.0,,88.59
21353,2015,NonResidential,Small- and Mid-Sized Office,First Baptist Church (2012),98122,3,East,47.61212272,-122.3220056,1910,1.0,3.0,73549,0,73549,,,,,,,90.0,2823242.0,,106.43
21364,2015,NonResidential,Other,Pacific Northwest Research Lab,98122,3,East,47.60873934,-122.320312,1988,1.0,5.0,45780,11400,34380,Other - Education,45780.0,Parking,4500.0,,,,10403123.0,,418.99
21365,2015,NonResidential,Medical Office,Northwest Kidney Center,98122,3,East,47.60840241,-122.3203412,1963,1.0,3.0,39115,0,39115,,,,,,,71.0,2683336.0,,51.21
21366,2015,NonResidential,Other,Church Building Used As Meeting Hall,98101,7,East,47.60901984,-122.3299162,1916,1.0,3.0,38038,0,38038,Other - Entertainment/Public Assembly,35886.0,Office,1184.0,Food Service,436.0,,1057256.0,,52.5
21380,2015,Nonresidential COS,Small- and Mid-Sized Office,System Control Center,98107,6,Ballard,47.66260444,-122.3646286,1993,1.0,1.0,27744,0,27744,Office,18380.0,Other,6060.0,Data Center,3304.0,66.0,4770943.0,,33.26
21382,2015,NonResidential,Warehouse,Superior Self Storage Mini Whse,98107,6,Ballard,47.66388519,-122.3680682,1960,1.0,1.0,36444,0,36444,Non-Refrigerated Warehouse,36444.0,,,,,76.0,178243.0,,1.24
21388,2015,NonResidential,Warehouse,Warehouse/ Manufacturing,98107,6,Ballard,47.65883454,-122.366972,1950,1.0,1.0,27553,0,27553,Non-Refrigerated Warehouse,27553.0,,,,,57.0,1314716.0,,50.83
21389,2015,NonResidential,Distribution Center,Warehouse,98107,6,Ballard,47.65823532,-122.3663814,1951,1.0,1.0,57310,0,57310,Distribution Center,57310.0,,,,,,1318096.0,,37.16
21391,2015,NonResidential,Mixed Use Property,Tesla Motors Inc,98109,7,Lake Union,47.62295628,-122.3388493,1920,1.0,2.0,25920,0,25920,Office,10109.0,Other - Services,7016.0,Restaurant,3609.0,,1210229.0,,20.79
21396,2015,NonResidential,Restaurant,Uptown Expresso/Blue Moon Burgers,98109,7,Lake Union,47.62346268,-122.33804321,1919,1.0,3.0,40686,0,40686,Restaurant,40686.0,,,,,,2116209.0,,70.84
21397,2015,NonResidential,Retail Store,Guitar Shop/Formerly Best,98109,7,Lake Union,47.62388317,-122.3380453,1964,1.0,2.0,45271,0,45271,Retail Store,45271.0,,,,,50.0,2540153.0,,73.01
21398,2015,NonResidential,Small- and Mid-Sized Office,Clements & Rice Office Bldg,98109,7,Lake Union,47.62391992,-122.33839363,1920,1.0,3.0,28380,12180,16200,Office,28380.0,,,,,46.0,1585441.0,,38.97
21399,2015,NonResidential,Large Office,Interurban Exchange Iv/V & Van Vorst - Sedo,98109,7,Lake Union,47.62261963,-122.33674622,2009,1.0,5.0,508160,0,508160,Office,329850.0,Parking,162894.0,Food Service,11846.0,77.0,27139746.0,,396.18
21401,2015,NonResidential,Small- and Mid-Sized Office,511 Boren Building,98109,7,Lake Union,47.62354214,-122.3362062,1926,1.0,3.0,26176,0,26176,Office,23730.0,,,,,85.0,1259456.0,,39.59
21413,2015,NonResidential,Small- and Mid-Sized Office,Fhcrc - Fairview Bldg.,98109,3,Lake Union,47.62799119,-122.3313097,1926,1.0,1.0,37740,0,37740,Office,37481.0,Parking,,,,1.0,7291418.0,High Outlier,68.16
21424,2015,NonResidential,Worship Facility,Methodist Church,98109,7,Magnolia / Queen Anne,47.61884689,-122.35321045,2009,1.0,3.0,23241,0,23241,Worship Facility,23241.0,,,,,60.0,777915.0,,20.86
21425,2015,NonResidential,Other,Pacific Science Center,98109,7,Magnolia / Queen Anne,47.62005752,-122.3513495,1962,1.0,1.0,155795,0,155795,Other,155795.0,,,,,,17979460.0,,219.88
21432,2015,Nonresidential COS,Other,Fisher Pavilion - Seattle Center,98109,7,Magnolia / Queen Anne,47.62126068,-122.3517511,2002,1.0,1.0,21018,0,21018,Other,21018.0,,,,,,1737596.0,,26.72
21433,2015,Nonresidential COS,Other,Chihuly Garden & Glass Pavillion,98109,7,Magnolia / Queen Anne,47.62189039,-122.3502752,1998,1.0,1.0,30533,0,30533,Museum,28631.0,,,,,,6015128.0,,183.51
21436,2015,Nonresidential COS,Other,Seattle Children'S Theater - Seattle Center,98109,7,Magnolia / Queen Anne,47.6219494,-122.349922,1992,1.0,2.0,40600,0,40600,Other,33000.0,,,,,,2464720.0,,45.22
21442,2015,NonResidential,Small- and Mid-Sized Office,Weber Blaine Bldg,98109,7,Lake Union,47.62049677,-122.3375602,2007,1.0,4.0,64596,24596,40000,Office,41591.0,Parking,21350.0,,,93.0,2255263.0,,62.98
21443,2015,NonResidential,Small- and Mid-Sized Office,Terry Bldg,98109,7,Lake Union,47.62028885,-122.3375473,1928,1.0,3.0,41466,6062,35404,Office,35404.0,Laboratory,5000.0,Parking,1250.0,1.0,9621807.0,High Outlier,255.61
21447,2015,NonResidential,Small- and Mid-Sized Office,224 Westlake,98109,7,Lake Union,47.6205368,-122.3380661,1926,1.0,4.0,35780,0,35780,,,,,,,1.0,2316441.0,,16.15
21459,2015,NonResidential,Mixed Use Property,Century Building,98109,7,Magnolia / Queen Anne,47.62232113,-122.3564822,1964,1.0,4.0,25132,7308,17824,Office,8061.0,Parking,8000.0,Restaurant,2095.0,51.0,504439.0,,3.52
21464,2015,Nonresidential COS,Other,Phelps Center - Seattle Center,98104,7,Downtown,47.62433256,-122.3538379,1966,1.0,1.0,49680,0,49680,Other,49680.0,,,,,,3289053.0,,148.02
21465,2015,Nonresidential COS,Other,Playhouse - Seattle Center,98104,7,Downtown,47.62393635,-122.35193,1962,1.0,1.0,36314,0,36314,Other,36314.0,,,,,,2657625.0,,83.27
21468,2015,NonResidential,Other,Showbox Building,98101,7,Downtown,47.608463,-122.339225,1916,1.0,2.0,25920,0,25920,Other - Entertainment/Public Assembly,11888.0,Restaurant,4329.0,Retail Store,4029.0,,1367815.0,,9.54
21469,2015,NonResidential,Small- and Mid-Sized Office,Doyle Building,98101,7,Downtown,47.60998115,-122.34040327,1919,1.0,4.0,47686,0,47686,Office,25500.0,Retail Store,8500.0,,,81.0,1781063.0,,65.75
21471,2015,NonResidential,Other,Eitel Building (2Nd And Pike Building),98101,7,Downtown,47.60940552,-122.33934021,1904,1.0,7.0,44928,0,44928,Other,38706.0,Retail Store,2660.0,"Personal Services (Health/Beauty, Dry Cleaning, etc)",2600.0,,413919.0,,4.43
21474,2015,NonResidential,Other,Sultan Hotel/Lusty Lady,98101,7,Downtown,47.60705128,-122.3390359,1900,1.0,3.0,49760,0,49760,Other,24019.0,,,,,,24126.0,,0.17
21478,2015,Campus,Mixed Use Property,Pike Place - Economy Market,98101,7,Downtown,47.60790311,-122.33928278,1900,1.0,2.0,49280,0,49280,Retail Store,15614.0,Restaurant,9240.0,Social/Meeting Hall,8199.0,,4217108.0,,93.21
21482,2015,Campus,Restaurant,Pike Place - Corner Market,98101,7,Downtown,47.608951,-122.340545,1912,1.0,2.0,25380,0,25380,Restaurant,17102.0,Food Sales,6633.0,Office,1840.0,,7003615.0,,224.63
21483,2015,NonResidential,Small- and Mid-Sized Office,Madore Building,98101,7,Downtown,47.60842748,-122.3415943,1915,1.0,6.0,40715,0,40715,Office,20895.0,Retail Store,16260.0,Non-Refrigerated Warehouse,3560.0,,2917748.0,,48.6
21488,2015,NonResidential,Mixed Use Property,Elliott Court,98121,7,Downtown,47.61114082,-122.3455334,1990,1.0,4.0,82065,34800,47265,Parking,36036.0,Office,26528.0,Retail Store,15011.0,93.0,1679127.0,,11.71
21495,2015,NonResidential,Small- and Mid-Sized Office,Alaska Trade Building,98101,7,Downtown,47.61047867,-122.3422134,1910,1.0,4.0,36160,0,36160,Office,36160.0,,,,,37.0,2071600.0,,14.44
21496,2015,NonResidential,Mixed Use Property,Dunn Bldg/Starbucks,98101,7,Downtown,47.610157,-122.342483,1918,1.0,1.0,34617,0,34617,Other - Restaurant/Bar,6455.0,Office,5813.0,Manufacturing/Industrial Plant,5581.0,,5039523.0,,134.71
21506,2015,NonResidential,Mixed Use Property,Scargo Apartments,98121,7,Downtown,47.612625,-122.345848,1910,1.0,3.0,29340,0,29340,Office,12714.0,Multifamily Housing,11592.0,Restaurant,2836.0,,2154224.0,,75.89
21508,2015,NonResidential,Other,White & Hitchcock Building/Flying Fish,98121,7,Downtown,47.61340882,-122.3459679,1930,1.0,2.0,22710,0,22710,Food Service,22710.0,,,,,,278741.0,,1.94
21515,2015,NonResidential,Small- and Mid-Sized Office,R.D. Merrill Building,98102,4,Lake Union,47.63659738,-122.3282322,2000,1.0,3.0,50499,13540,36959,Office,36959.0,Parking,13540.0,,,17.0,3030041.0,,21.28
21520,2015,NonResidential,Small- and Mid-Sized Office,Design Service Bldg,98102,4,Lake Union,47.63613246,-122.3271876,1964,1.0,5.0,54465,9605,44860,Office,57972.0,Parking,,,,68.0,3721129.0,,49.16
21521,2015,NonResidential,K-12 School,Saint Nicholas Building,98102,3,East,47.63252748,-122.3207884,1930,1.0,2.0,45960,0,45960,K-12 School,45960.0,,,,,58.0,4075193.0,,175.62
21530,2015,NonResidential,Small- and Mid-Sized Office,Space Needle Corporate Office,98109,7,Lake Union,47.62007385,-122.3454149,1959,1.0,2.0,21128,0,21128,Office,21128.0,,,,,85.0,684865.0,,4.77
21533,2015,NonResidential,Mixed Use Property,Hyatt Place,98109,7,Lake Union,47.6189677,-122.3446084,2008,1.0,4.0,274442,105499,168943,Hotel,108763.0,Parking,105499.0,Multifamily Housing,58152.0,,9049598.0,,221.09
21534,2015,NonResidential,Small- and Mid-Sized Office,Emp Administrative Office,98109,7,Lake Union,47.61948966,-122.3445994,2013,1.0,3.0,51552,0,51552,Office,54150.0,Data Center,650.0,,,,1328920.0,,9.26
21535,2015,NonResidential,Hotel,Travelodge By The Space Needle,98109,7,Lake Union,47.62021531,-122.3445668,1959,1.0,4.0,38520,0,38520,Hotel,38500.0,,,,,45.0,2361960.0,,51.64
21537,2015,NonResidential,Hotel,Seattle Pacific Hotel,98109,7,Lake Union,47.62174132,-122.3441361,1961,1.0,3.0,29186,4256,24930,Hotel,19000.0,,,,,91.0,967697.0,,32.9
21546,2015,NonResidential,Worship Facility,Unity Church,98109,7,Lake Union,47.62006912,-122.3407066,1960,1.0,1.0,27338,0,27338,Worship Facility,27338.0,,,,,65.0,526059.0,,3.67
21549,2015,NonResidential,Other,Alexandria Biotech,98119,7,Magnolia / Queen Anne,47.62239431,-122.3623497,1962,1.0,2.0,34416,0,34416,Laboratory,20649.0,Office,13767.0,Parking,2000.0,1.0,10975751.0,,358.91
21550,2015,NonResidential,Small- and Mid-Sized Office,Bayview  Building,98119,7,Magnolia / Queen Anne,47.61952541,-122.3584613,1930,1.0,3.0,45864,0,45864,Office,45864.0,,,,,89.0,3043767.0,,135.56
21568,2015,NonResidential,Senior Care Community,Brookdale At Northgate,98125,5,North,47.71252241,-122.3131725,1962,1.0,4.0,89391,0,89391,Senior Care Community,91694.0,Parking,3131.0,,,59.0,5197990.0,,105.07
21570,2015,SPS-District K-12,K-12 School,Pinehurst Elementary (Sps-District),98125,5,North,47.71334315,-122.3145902,1950,1.0,1.0,34005,0,34005,K-12 School,34005.0,,,,,,,,
21578,2015,SPS-District K-12,K-12 School,Genesee School (Sps-District),98116,1,Southwest,47.56546417,-122.3968811,1949,1.0,1.0,41221,0,41221,K-12 School,41221.0,,,,,,,Low Outlier,
21582,2015,NonResidential,Retail Store,Wash State Credit Union,98102,4,Lake Union,47.63247757,-122.3266002,1993,1.0,3.0,25194,3764,21430,Retail Store,10751.0,Medical Office,8044.0,Office,2635.0,,1468882.0,,37.72
21601,2015,SPS-District K-12,K-12 School,Dunlap Elementary School (Sps-District),98118,2,Southeast,47.52494786,-122.2747335,2000,1.0,2.0,75605,0,75605,K-12 School,75605.0,,,,,83.0,2199689.0,,43.08
21604,2015,SPS-District K-12,K-12 School,South Lake High School (Sps-District),98118,2,Southeast,47.52427301,-122.2714398,2008,1.0,2.0,29525,0,29525,K-12 School,29525.0,,,,,55.0,1688739.0,,36.12
21613,2015,NonResidential,Other,Broadmoor Golf Course,98112,3,East,47.63938403,-122.2911671,1927,1.0,3.0,31191,0,31191,Other - Recreation,30095.0,Self-Storage Facility,1096.0,,,,5975230.0,,173.05
21616,2015,SPS-District K-12,K-12 School,Olympic Hills (Sps-District),98125,5,North,47.72466237,-122.30694,1954,1.0,1.0,42292,0,42292,K-12 School,43188.0,,,,,72.0,2255905.0,,80.99
21617,2015,NonResidential,Other,Bill Pierre Ford,98125,5,North,47.72044148,-122.2970446,1947,1.0,1.0,37377,0,37377,"Repair Services (Vehicle, Shoe, Locksmith, etc)",31303.0,Retail Store,3468.0,Office,840.0,,2767381.0,,98.22
21622,2015,NonResidential,Warehouse,Whse Multi Tenant,98108,2,Greater Duwamish,47.53908726,-122.3198021,1977,1.0,1.0,29380,0,29380,Non-Refrigerated Warehouse,16768.0,Office,6837.0,Other,5775.0,30.0,841381.0,,5.87
21656,2015,NonResidential,Worship Facility,Japanese Baptist Church,98122,3,East,47.60319489,-122.3204073,1922,1.0,2.0,22688,0,22688,Worship Facility,22688.0,,,,,89.0,298063.0,,5.28
21687,2015,NonResidential,Other,Services For The Blind-Alaska St,98118,2,Southeast,47.56029016,-122.2891371,1962,1.0,2.0,22364,0,22364,Adult Education,22364.0,Parking,,,,,1289073.0,,44.15
21688,2015,NonResidential,Warehouse,Juneau Street Assoc,98118,2,Southeast,47.54941353,-122.2866398,1952,1.0,1.0,27435,0,27435,Non-Refrigerated Warehouse,19120.0,Medical Office,8315.0,,,49.0,1231546.0,,36.72
21689,2015,NonResidential,Small- and Mid-Sized Office,Dept Social & Health Services,98118,2,Greater Duwamish,47.546925,-122.2871393,1982,1.0,2.0,41262,0,41262,Office,40738.0,,,,,86.0,1810353.0,,12.62
21716,2015,NonResidential,Small- and Mid-Sized Office,223 Taylor (Time Warner Telecom),98109,7,Lake Union,47.62047684,-122.3466741,1953,1.0,2.0,43183,0,43183,Office,26580.0,Data Center,11497.0,,,1.0,7542332.0,High Outlier,92.3
21723,2015,NonResidential,Worship Facility,Fairview Church,98115,4,North,47.68573889,-122.3184174,1908,1.0,3.0,45680,0,45680,Worship Facility,45680.0,,,,,81.0,1988784.0,,82.66
21741,2015,NonResidential,Senior Care Community,Mirabella Retirement Community,98109,7,Lake Union,47.61927032,-122.33372498,2006,1.0,14.0,724148,71790,652358,Senior Care Community,726000.0,,,,,12.0,36863348.0,,900.39
21772,2015,NonResidential,Small- and Mid-Sized Office,Artists Lofts,98107,6,Ballard,47.65800828,-122.3653349,1999,1.0,4.0,28844,0,28844,Office,10292.0,Other,10200.0,,,,926923.0,,6.46
21774,2015,SPS-District K-12,K-12 School,W Seattle Elem (High Point) (Sps-District),98126,1,Delridge,47.54173518,-122.3737397,1988,1.0,2.0,50701,0,50701,K-12 School,53689.0,,,,,77.0,1921222.0,,13.39
21783,2015,NonResidential,Warehouse,601 S Alaska Building,98108,2,Greater Duwamish,47.56075287,-122.32642365,1989,1.0,1.0,21101,0,21101,Non-Refrigerated Warehouse,18373.0,Office,2728.0,,,,562617.0,,19.35
21784,2015,NonResidential,Refrigerated Warehouse,Golden Grain Macaroni,98108,2,Greater Duwamish,47.56067088,-122.327112,1914,1.0,2.0,45594,0,45594,Refrigerated Warehouse,45594.0,,,,,83.0,1272821.0,,8.87
21785,2015,NonResidential,Other,Am Building,98108,2,Greater Duwamish,47.55014531,-122.3303438,1950,1.0,1.0,26660,0,26660,Manufacturing/Industrial Plant,26660.0,,,,,,2257181.0,,15.74
21786,2015,NonResidential,Warehouse,615 S Alaska Building,98108,2,Greater Duwamish,47.56065507,-122.3261256,1975,1.0,1.0,28126,0,28126,Non-Refrigerated Warehouse,21780.0,Office,6346.0,,,48.0,831577.0,,17.72
21787,2015,NonResidential,Warehouse,Nwcp Bldg Oc,98108,2,Greater Duwamish,47.54809189,-122.32540894,1964,1.0,1.0,35000,0,35000,Non-Refrigerated Warehouse,35000.0,,,,,49.0,400054.0,,2.79
21792,2015,NonResidential,Warehouse,Pacific Plumbing,98108,2,Greater Duwamish,47.549428,-122.3254576,1962,1.0,1.0,26150,0,26150,,,,,,,27.0,752991.0,,19.25
21793,2015,NonResidential,Small- and Mid-Sized Office,5950 6Th Avenue S. Building,98108,2,Greater Duwamish,47.54975663,-122.3259884,1967,1.0,2.0,24000,0,24000,Office,24000.0,,,,,77.0,1031081.0,,7.19
21794,2015,NonResidential,K-12 School,Seattle Prep - Peyton,98102,3,East,47.64171214,-122.3173859,1968,1.0,5.0,40809,0,40809,K-12 School,40809.0,,,,,34.0,2785058.0,,79.28
21795,2015,NonResidential,Other,Seattle Prep - St. Ignatius,98102,3,East,47.64171214,-122.3173859,1999,1.0,2.0,85750,0,85750,Parking,65000.0,K-12 School,20000.0,,,,1592817.0,,54.55
21796,2015,NonResidential,K-12 School,Seattle Prep - Adelphia,98102,3,East,47.64171214,-122.3173859,1905,1.0,1.0,83882,0,83882,K-12 School,83882.0,,,,,72.0,2539565.0,,64.95
21822,2015,NonResidential,Distribution Center,Care Medical Building,98103,4,Lake Union,47.65766491,-122.3427239,1912,1.0,1.0,28080,0,28080,Distribution Center,25580.0,Office,2500.0,,,,615573.0,,12.0
21825,2015,NonResidential,Other,Eldorado Ii Condo,98199,7,Magnolia / Queen Anne,47.65246456,-122.387786,1969,1.0,4.0,32054,0,32054,Other,27000.0,Parking,5000.0,,,,791154.0,,5.52
21879,2015,NonResidential,Senior Care Community,Health And Rehab Of North Seattle,98133,5,Northwest,47.72620398,-122.3564757,1954,1.0,2.0,51298,0,51298,Senior Care Community,51298.0,,,,,81.0,6297193.0,,239.17
21883,2015,NonResidential,Worship Facility,Jesus Christ Church Of Latter Day Saints,98133,5,Northwest,47.7255637,-122.3577991,1962,1.0,1.0,22047,0,22047,Worship Facility,22898.0,Parking,,,,100.0,239873.0,,1.67
21893,2015,NonResidential,Warehouse,Gary Merlino Construction Co,98108,1,Greater Duwamish,47.52183151,-122.32133484,1979,1.0,1.0,31600,0,31600,Non-Refrigerated Warehouse,31600.0,,,,,2.0,3113412.0,,88.53
21894,2015,NonResidential,Warehouse,King Manufacturing,98108,1,Greater Duwamish,47.51992759,-122.3212647,2007,1.0,1.0,35289,0,35289,Non-Refrigerated Warehouse,35289.0,,,,,52.0,821046.0,,15.43
21896,2015,NonResidential,Warehouse,Pnp Properties Building,98108,1,Greater Duwamish,47.51893997,-122.32105255,1981,1.0,1.0,28920,0,28920,Non-Refrigerated Warehouse,30000.0,,,,,47.0,1773880.0,,82.28
21897,2015,NonResidential,Warehouse,Jack Hozack Inc,98108,1,Greater Duwamish,47.51912749,-122.321168,1978,1.0,1.0,22176,0,22176,Non-Refrigerated Warehouse,22176.0,,,,,78.0,499887.0,,21.85
21898,2015,NonResidential,Warehouse,Halfon Candy Co.,98108,1,Greater Duwamish,47.51967239,-122.32104492,1978,1.0,1.0,31300,0,31300,Non-Refrigerated Warehouse,31300.0,,,,,91.0,304248.0,,6.71
21902,2015,NonResidential,Warehouse,Macmillan-Piper/South Park,98108,1,Greater Duwamish,47.51917763,-122.3196011,1979,1.0,1.0,22000,0,22000,Non-Refrigerated Warehouse,22000.0,Parking,,,,11.0,731092.0,,5.1
21904,2015,NonResidential,Small- and Mid-Sized Office,Northgate Executive Center A,98125,5,North,47.7007902,-122.3272232,1974,1.0,3.0,39927,0,39927,Office,39541.0,Parking,,,,43.0,3393302.0,,23.66
21905,2015,NonResidential,Other,Seattle Athletic Club,98115,5,North,47.69883113,-122.3247376,1979,1.0,1.0,30610,0,30610,Other - Recreation,23320.0,Office,7290.0,,,,4467292.0,,143.45
21907,2015,NonResidential,Medical Office,North Seattle Professional Cente,98115,5,North,47.70007386,-122.3252445,1980,1.0,2.0,26930,6350,20580,Medical Office,26930.0,,,,,62.0,1062109.0,,7.4
21913,2015,NonResidential,Self-Storage Facility,Corry'S Drycleaning,98105,4,Northeast,47.66350353,-122.2949076,1959,1.0,2.0,20296,0,20296,Self-Storage Facility,20296.0,,,,,,855393.0,,5.96
21916,2015,NonResidential,Mixed Use Property,Union Bay Plaza,98105,4,Northeast,47.6621067,-122.2930208,1945,1.0,2.0,22135,0,22135,Medical Office,10388.0,Office,8116.0,Retail Store,3200.0,,1261963.0,,25.29
21917,2015,NonResidential,Medical Office,Lakeview Med Bldg,98105,4,Northeast,47.66176782,-122.29255,1967,1.0,3.0,38378,0,38378,Medical Office,35066.0,Parking,3312.0,,,85.0,1662723.0,,50.15
21920,2015,NonResidential,Warehouse,Bowman Building,98105,4,Northeast,47.66278765,-122.2953235,1980,1.0,2.0,33576,0,33576,Non-Refrigerated Warehouse,33576.0,,,,,22.0,2069880.0,,72.71
21921,2015,NonResidential,Supermarket/Grocery Store,Safeway Store # 488,98105,4,Northeast,47.66208951,-122.2951049,1975,1.0,1.0,33005,0,33005,Supermarket/Grocery Store,34982.0,Parking,,,,20.0,11007235.0,,240.79
21951,2015,NonResidential,Mixed Use Property,507 Northgate,98125,5,North,47.70806885,-122.32260132,2008,1.0,5.0,614114,124061,490053,Parking,124061.0,Multifamily Housing,116794.0,Retail Store,54555.0,,12480984.0,,223.43
21955,2015,NonResidential,Small- and Mid-Sized Office,Ofc/Retail,98199,7,Magnolia / Queen Anne,47.63982634,-122.3990624,1927,1.0,3.0,23910,0,23910,Office,20000.0,Retail Store,3910.0,,,,870046.0,,13.35
21964,2015,NonResidential,Worship Facility,Ballard Baptist Church,98107,6,Ballard,47.67478203,-122.3824943,1910,1.0,2.0,21765,0,21765,Worship Facility,21765.0,,,,,73.0,490743.0,,19.79
22062,2015,Campus,University,Seattle University (Main Campus),98122,3,East,47.60869656,-122.3145944,1939,39.0,2.0,2200000,0,2200000,College/University,1719643.0,Parking,318960.0,,,,115080128.0,,3232.23
22078,2015,NonResidential,Worship Facility,Immaculate Conception Church,98122,3,Central,47.6096974,-122.3085133,1901,1.0,2.0,26560,0,26560,Worship Facility,26560.0,,,,,1.0,1941086.0,,76.89
22095,2015,NonResidential,Warehouse,Culbertson Warehouse,98103,4,Lake Union,47.65026727,-122.34173,1957,1.0,2.0,20140,0,20140,Non-Refrigerated Warehouse,20140.0,,,,,24.0,165472.0,,1.15
22138,2015,NonResidential,Worship Facility,Brighton Presbyterian Church,98118,2,Southeast,47.54179702,-122.2703046,1927,1.0,2.0,22029,0,22029,,,,,,,100.0,91996.0,,0.64
22142,2015,NonResidential,Supermarket/Grocery Store,Safeway #219,98118,2,Greater Duwamish,47.53747211,-122.2830397,1953,1.0,1.0,26092,0,26092,Supermarket/Grocery Store,25946.0,Parking,,,,48.0,7067404.0,,145.57
